sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
lino bana ba israyeli bakacita obo josefa wakabapa ng ola mbubonya mbwaakaamba farao abulilu boonse wabapa 	16	9937	Female	toi	221230-160247_toi_b9a_elicit_12.wav
pele onani wakaziba kuti lunyungu talukooyooba lwakwe aboobo naakaswanaana amukamukulana wakwe wakasowela anyika kuti atapi mukulana wakwe lunyungu 	16	16017	Male	toi	221011-174142_toi_308_elicit_1.wav
boonse bamakaintu mbaakakwatilila banabakwe bakali lomene 	16	6216	Female	toi	221228-095833_toi_b9a_elicit_41.wav
mbuboobo jakobo mbwaakaulika oko kuntu leza nkwaakaambaula awe izina lya beteli 	16	13113	Male	toi	221011-163041_toi_308_elicit_19.wav
omwe weebelela tiliki ya janza lyomwe alimwi umwi ulangide kumwi ulabalika 	16	8961	Female	toi	221213-085747_toi_b9a_elicit_20.wav
kuti simweenda like haamutola kalonga antela kabati mweenda 	16	4242	Male	toi	220825-172540_toi_0ae_elicit_23.wav
josefa mbwaakaba muzike mucisi ca egepita lino jakobo kakede munyika yabweenzu bwabamawisi 	16	12886	Male	toi	221011-163041_toi_308_elicit_46.wav
mbuboobo mbwaakaulikwa izina lya israyeli alimwi leza wakamwaambila kuti 	16	6874	Male	toi	221011-163041_toi_308_elicit_13.wav
mubwa uusiya siya alimwi kuutuba ula sotooka sotooka mucikweeya cisubila mubusena bwaku tulena 	16	8462	Female	toi	221213-090454_toi_b9a_elicit_6.wav
mbuboobo izaka mbwaakatuma jakobo nkabela wakainka ku padanaramu kuli labani mwana wa betueli mu aramu mukulana wa rebeka banyina jakobo a esau 	16	8643	Female	toi	221229-144209_toi_b9a_elicit_28.wav
mwaalumi ukwasula bwato kakuli bantu mubwato ansi a mulonga amaanda koonse 	16	6420	Female	toi	221212-091037_toi_b9a_elicit_14.wav
alimwi kuti muntu nayanda kukwata nguni uutalik makani 	16	2790	Male	toi	220825-180654_toi_0ae_elicit_34.wav
wakali kumubelekela ulabamba bamba mung anda ijikila wakamwaambila 	16	8802	Male	toi	220912-174208_toi_97d_elicit_1.wav
masiku liya nelanga njide kuti musimbi ulaa maano biya 	16	4764	Female	toi	221204-133851_toi_ee8_elicit_47.wav
bamakaintu botatwe balinwi a mushenga a mizinzimwa yabo kiboneka kulampa musyule lyabo 	16	9188	Female	toi	221210-160137_toi_b9a_elicit_15.wav
waakukala kumulyango waku enaimu munzila iiya ku timna nkaambo wakabona kuti sela wakomena kale nekubaboobo tana kumupegwa kuti amukwate 	16	17038	Male	toi	221011-174142_toi_308_elicit_10.wav
kuti akwate mwanakazi wakooko ambwaakamulailila mukulongezya kwakwe kuti 	16	11003	Female	toi	221229-144209_toi_b9a_elicit_30.wav
alakwe semu wisi bana ba eberi munyina jafeti mupati wakazyalilwa bana bana 	16	11933	Female	toi	220904-192446_toi_0ae_elicit_31.wav
mazuba oonse aamuntu uupengede alakataazya pele uukondwa mumoyo uli apobwe lyoonse 	16	8439	Female	toi	221213-153842_toi_b9a_elicit_46.wav
busyu usyonkede muzyiba lyabulowa acamba moyo wakalekede kale kuduntaana 	16	13362	Male	toi	220907-201714_toi_97d_elicit_3.wav
nswi tatumuyandi pe balo beenzu bacaangu bakaumuna biyo akugama bio nzila yabo 	16	5626	Male	toi	220829-210823_toi_0ae_elicit_2.wav
moonga waka gama kuseka akuti ndalida kupenga biya 	16	4492	Female	toi	221204-133851_toi_ee8_elicit_1.wav
bakaambila mwami kuti tiibakaa kucijana kwa haanangama 	16	4378	Female	toi	221228-144729_toi_b9a_elicit_12.wav
ibana bobilo bakatede balapumuna azyuno zyakale okuya kubonenwa zyintu zyakaindi kakuli ibapati babazingulukide balangilila bulembo bwabo 	16	13703	Female	toi	221207-150000_toi_b9a_elicit_23.wav
naanga bamwi tabasoli akoona pe 	16	3017	Female	toi	221203-160114_toi_ee8_elicit_14.wav
kana kasimbi a masusu a muchila wa ngulube kalakushelemuka a kalyumbo ka nyanzabili 	16	9528	Female	toi	221210-151232_toi_b9a_elicit_23.wav
mubuzuba obo izaka naakalesegwa lino sara wakabona mwana wa hagare mu egepita 	16	9823	Female	toi	220929-204510_toi_97d_elicit_6.wav
mpawo jakobo wakatumina rakele a leya mulazyo wakubaita musokwe mwaakali kweembelela 	16	8212	Female	toi	221230-210020_toi_b9a_elicit_16.wav
cikolo bakali kundisinganya muciindi cakundilumba kalombwana sikale wakali musongo wakati 	16	8598	Female	toi	221228-104522_toi_b9a_elicit_32.wav
uuongelezeka ulazuminina makani oonse pele muntu uucenjede ulayeeya kabotu kweenda kwakwe 	16	9279	Female	toi	221213-153842_toi_b9a_elicit_12.wav
lino wakanyampuka waya kulinguwe wasamununa intambala njakasamide wasama zyakusama zyabunabutema bwakwe 	16	12432	Male	toi	221011-174142_toi_308_elicit_18.wav
ti kulampa kaindi uva kuboola mulandu tuuligwi cucu 	16	5603	Male	toi	220829-115108_toi_0ae_elicit_31.wav
lwako njoomupa zisi ezi zyoonse aboobo njoozuzikizya cikonke ncindakakonka 	16	9460	Female	toi	221230-114451_toi_b9a_elicit_7.wav
kana kasankwa kala masusu aatuba tuba kasamide sikipa yamaanza malafwu yacisombo abuluke bwa cikambwe usotooka mugelo mucisaka 	16	10935	Female	toi	221213-094418_toi_b9a_elicit_12.wav
pele uli acoolwe kufumbwa uubamba mulao majwi luzutu taakonzyi kwiiyisya mulanda 	16	13045	Male	toi	220916-164149_toi_97d_elicit_39.wav
bantu bobilo basamide nzyeete zyamubala uusubila subila kababeleka mun ganda kabali mucintu cibanyamude mujulu cakubambya zintu camubala wacikambwe 	16	13952	Female	toi	221212-131327_toi_b9a_elicit_6.wav
aalo matwi kaakazya ncaakali kumvwa 	16	3856	Female	toi	221228-183113_toi_b9a_elicit_23.wav
bantu boonse fulicoongo uyooba mukati kajoba lino njoomulanga akuyeeya cizuminano 	16	11706	Female	toi	220904-190848_toi_0ae_elicit_45.wav
amufubafuba ulaba muzike wamusongo micelo yabaluleme musamu wabuumi 	16	8349	Female	toi	221213-134611_toi_b9a_elicit_44.wav
mwana musimbi uujisi ntambo yacisobanyo nkoili kumamanino alimwi acisobanyo cimbi kujanza iimwi 	16	7781	Female	toi	221213-103202_toi_b9a_elicit_23.wav
kusyoma muntu silweeno kuciindi camapenzi kuli mbuli lino ibbi nanka mweendo uutezemuka 	16	14111	Male	toi	220916-181440_toi_97d_elicit_30.wav
kuli bamakaintu botatwe bali muka n ganda kapentedwe mubala wamungunga waji balikkede atebule cakukkomana kumwi kabasobana acisobano cama kkaadi 	16	12296	Female	toi	221212-093944_toi_b9a_elicit_11.wav
ino kuti naa kacili ncamasimpe kuti baacisyanyina bakaliluleme nibakalikumwaambila kuti wakali cikopo kapati cakuti takozyi akwiiya 	16	13022	Female	toi	221214-101722_toi_b9a_elicit_0.wav
wesu bakali kusambala nswi 	16	1724	Male	toi	220829-210132_toi_0ae_elicit_46.wav
cakunyangana citola uya uunyangauka 	16	2314	Male	toi	220829-210823_toi_0ae_elicit_46.wav
haatimba wakabona cikwankwani cakalembedwe kuti mazabuka rural council 	16	7169	Female	toi	221228-093456_toi_b9a_elicit_14.wav
bamakaintu bakubusyi botatwe basamide madelesi atuba balazyana kumbele ambunga 	16	8167	Female	toi	221205-213559_toi_b9a_elicit_21.wav
pesi tunji tunji kujanika kuti muntu oyu walaya boobu 	16	3720	Male	toi	220825-180654_toi_0ae_elicit_2.wav
cakaile kuba ceenzya mubili wakaamba mutelampondo cakutwanga amulimo ngwacita 	16	10844	Male	toi	220912-174208_toi_97d_elicit_40.wav
wakalikoona abeenzinyina bobilo antoomwe bana bakalikukkala moomu mung anda bakali kkumi antoomwe aba cissy alimwi abalumi babo babwa botatwe kakkiti alimwi kaaze alimwi ampongo yomwe ncembele 	16	20804	Female	toi	220907-085934_toi_707_elicit_3.wav
lino juda abeenzinyina nebakasika kung anda ya josefa bajana kuti mpacili nkabela bakamuvundamina ansi 	16	9937	Female	toi	221230-161409_toi_b9a_elicit_14.wav
mwana musimbi uula masusu aatuba tuba uusamide cisani ca nkwihyi kwihyi ulasotooka acitulisyo ameso aakwe kajalidwe mbuli mbwaseka seka kajisilidi cibboodi cakubulo 	16	13544	Female	toi	221213-103711_toi_b9a_elicit_14.wav
baama baama ndali kujika mukonde 	16	3788	Female	toi	220907-085934_toi_707_elicit_43.wav
alimwi mazuba enosi ngaakapona naakamana kuzyala kenani akasika kumyaka iili myanda 	16	7940	Female	toi	221228-195818_toi_b9a_elicit_25.wav
malili aampongo alakuvulila alaba zilyo zyabasing anda bako akulela bana bako basimbi 	16	13839	Male	toi	220912-191425_toi_97d_elicit_43.wav
mwalumi usamide nsuti yamusyobo wa mungungawaji alimwi a sikkaka alimwi a buluke bwa sikkaka ujisi bbanjo mumanza akwe alimwi a kasibyo kumulomo 	16	14565	Female	toi	221207-213049_toi_b9a_elicit_4.wav
elyo bana ba israyeli bakasika kuyoosunza akati kabamwi basikusunza nkaambo kakuli inzala munyika ya kanana 	16	10254	Female	toi	221230-203112_toi_b9a_elicit_15.wav
kuya kulinda nkolola yabukoko kumunzi kwa syamulipwe 	16	4719	Female	toi	221203-160114_toi_ee8_elicit_30.wav
basimbi bobilo bali mumeenda alimwi omwe wabo usamide sikipa iituba 	16	5944	Female	toi	221212-131327_toi_b9a_elicit_24.wav
nkaambo kuti haamwaandwe naakali kukozya kuzyiba ncaakasiside mumoyo lwando 	16	5581	Female	toi	221228-104522_toi_b9a_elicit_46.wav
limwi kanjimaanu nkokuti nyama yoonse ilanona kuti yajikwa kabotu 	16	6624	Female	toi	220907-085934_toi_707_elicit_39.wav
zintu ziyandika zyazilundu ziteeli zibe amutwe wa josefa amutwe wayooyo iwakaandeene ababunyina 	16	10345	Female	toi	221230-145947_toi_b9a_elicit_45.wav
nkabela ndakamu syamba mwana 	16	1565	Male	toi	220825-174423_toi_0ae_elicit_3.wav
mbana basyoonto nkaambo inga mapopwe acili minsyanje 	16	6329	Female	toi	220828-202103_toi_707_elicit_25.wav
cilainda kugwasya kuzitobela zimwi ziyanza zyakatusiila sikale taata 	16	10050	Female	toi	221228-124509_toi_b9a_elicit_18.wav
mubwa uusiya ulayaamba kumwi kajisi bbola lyacisobamo catenesi kumulomo 	16	8190	Female	toi	221207-145254_toi_b9a_elicit_0.wav
moota uusubila uulanzikidwe mubali mwajelele yamabwe kakuli musimbi ulebelela 	16	8280	Female	toi	221213-091016_toi_b9a_elicit_15.wav
kumwi maanza akwe kaavwumbide meso amukaintu uumbi uusamide sikipa yamyeengo yamubala wamungunga waji 	16	10912	Female	toi	221205-210659_toi_b9a_elicit_11.wav
ono mebo inga ndakubula ncezyi 	16	3539	Female	toi	221203-191722_toi_ee8_elicit_16.wav
mwana musyoonto uzingulukidwe meenda atapauka kumwi makumbi kayimpauka mujulu atalaa mulundu 	16	11842	Female	toi	221205-164321_toi_b9a_elicit_26.wav
hagare ngwaakazyala izina lya ismayeli abramu kajisi myaka iili makumi aali musanu 	16	10164	Female	toi	220927-211022_toi_97d_elicit_43.wav
mwaalumi uli a matwi a donkwedwe usamide magilazi a ngowani yamubala wa fuleenke 	16	6511	Female	toi	221230-143938_toi_b9a_elicit_8.wav
tilkwakainda ciindi cilamfwu wakajoka caalama kaccilila munsi 	16	4945	Female	toi	221228-182130_toi_b9a_elicit_14.wav
moonse buu ulati kunyina cakasyangidwe 	16	2246	Male	toi	220829-121443_toi_0ae_elicit_49.wav
yaa twakaunka buyo antoomwe amwanooyo musyokwe 	16	2745	Male	toi	220825-172540_toi_0ae_elicit_46.wav
kuti nindajisi mali biya nindazyuula zyoonse izyili momuno amana walo kaya kwabo 	16	8780	Female	toi	221228-102126_toi_b9a_elicit_38.wav
bwakatika bwakali bunji kapati bulowa naakabuzigwa abasimubweza twaambo abapati pati 	16	9846	Female	toi	221228-190233_toi_b9a_elicit_44.wav
mubwa usiya utegwa greyhound usamikidwe jezi lya nyanzabili a lituba lilembedwe namba seven uli akuzuza mu kazila 	16	11820	Female	toi	221210-183518_toi_b9a_elicit_21.wav
inkamu yabantu ilasobanya cibbanjo alimwi amabbanjo kumwi kabaimba muma maikulifooni 	16	7328	Female	toi	221212-095755_toi_b9a_elicit_15.wav
malili aampongo alakuvulila alaba zilyo zyabasing anda bako akulela bana bako basimbi 	16	9324	Female	toi	221214-095919_toi_b9a_elicit_31.wav
kwaamba mebo ndime tomaasi ndibeleka biyo munsi munsi awaano kwalo oko nkokozya kujana cakuti inga walya 	16	8757	Female	toi	221228-191455_toi_b9a_elicit_22.wav
bantu babi tabamvwisyi kubeteka pele basikuyandaula jehova balamvwisya 	16	14837	Male	toi	220912-191425_toi_97d_elicit_48.wav
iili kujwe lya edeni 	16	2382	Female	toi	221228-194723_toi_b9a_elicit_44.wav
pele mwana uulekelelwa buyo ulausya banyina insoni na basizibi baba abwami kubisya kulavula 	16	15903	Male	toi	220916-164149_toi_97d_elicit_36.wav
aboobo nsyaandi kuba kabwenga uunga akweleta ng ombe naa mpongo kumuntu vaakwaala kujosya 	16	12183	Female	toi	221228-102126_toi_b9a_elicit_41.wav
myaka iili makumi obile ndakali kulinduwe ndakakubelekela milimo myaka iili ikumi aine 	16	13317	Male	toi	221011-123458_toi_308_elicit_19.wav
ibalombwana bali bone balikkede munsi munsi aacisamu kababandika umwi kaimvwi kulanga meenda muzyiba mpoona umwi ukwasula bwato 	16	10867	Female	toi	221230-125444_toi_b9a_elicit_24.wav
pele oyo uusula luzuminano ulakala kabotu mwanakazi siluzyalo ulalijanina bulemu 	16	10799	Female	toi	221213-134611_toi_b9a_elicit_30.wav
kunyina mwana usobana nsuwa pe lyoonse mwana atumwa nsuwa ulaambilwa ajwi kali kuti koyenda kabotu utaijayi nsuwa 	16	9891	Male	toi	220829-115108_toi_0ae_elicit_13.wav
uuminidwe nguujula cijazyo 	16	1973	Male	toi	220825-180654_toi_0ae_elicit_19.wav
mumwezi oyu macembele oonse ajisi lusyomo lwakuti indongwe zyabo ziyakuba kabotu aboobo balatalika kutwa kayobe 	16	13181	Female	toi	220903-202609_toi_707_elicit_15.wav
ibbwe lyakujazya mulomo wacikala lyakali ipati matanga oonse naakabungene nkuko 	16	9664	Female	toi	221229-142606_toi_b9a_elicit_4.wav
mukaintu uusamide cisani camubala uutuba awa citambwe ulimvwi afwaafwi acikkonce 	16	7781	Female	toi	221212-091650_toi_b9a_elicit_19.wav
mwaalumi uusamide cipoompo camubala wa fwuleenke ulipukuta kumeso kumwi mwaalumi uusamide cipoompo camubala wafwuleenke 	16	10912	Female	toi	221205-145546_toi_b9a_elicit_18.wav
pombe bamwi nobacizekazeka kuti inga ulaula 	16	5966	Female	toi	221203-121206_toi_ee8_elicit_2.wav
musimbi usamide chibaki chamsyobo usiya alimwi achibbudla chamusyobo wachisombo ulalyumba antambo a bwato 	16	9097	Female	toi	221207-173408_toi_b9a_elicit_22.wav
nomwakacili bana mbaani bakali bapati banu mwakali kukala kuli 	16	5036	Female	toi	220907-085934_toi_707_elicit_23.wav
musankwa ujiswi ku mwalumi umbwi watondoka munwe wakwe ku juku musankwa umbi ulakulangisisya kujulu kutobela kwanza 	16	12364	Female	toi	221210-161339_toi_b9a_elicit_16.wav
mukaintu uusamide sikipa iisubila ulanga langa cinga yomwe aali macinga manji kakuli mwaalumi usamide sikipa yamubala wacikambwe ubamba bamba vwili 	16	13907	Female	toi	221212-094543_toi_b9a_elicit_20.wav
pele wakakaka wakaambila mukasimalelo wakwe kuti bona simalelaangu talikataazyi 	16	10958	Male	toi	221011-174142_toi_308_elicit_44.wav
tapatila musongo ulakuyanda iyisya muntu musongo ulaliyungizizya busongo alimwi fundisya muntu uululeme ulavuzya luzibo lwakwe 	16	13204	Female	toi	221213-132311_toi_b9a_elicit_30.wav
kuza okuno kunyika ino sa ndeelede kupilusya mwanaako kucisi eco nkowakazwa abrahamu wakamuvwiila kuti ne toelede kupilusya mwanaangu oko abuniini 	16	14860	Female	toi	221228-202245_toi_b9a_elicit_14.wav
ka bunga kabamaintu banakalindu basamide tulembo balikede mu mumunda wa bwizu a maluba luba mu ambulela izapaukide 	16	11865	Female	toi	221210-144236_toi_b9a_elicit_10.wav
nkaambo inzila zyamuntu zili mumeso aa jehova ngonguwe uulingula migwagwa yakwe yoonse 	16	7986	Female	toi	221213-115557_toi_b9a_elicit_41.wav
ntootu tusimpi atumwi twa solomoni ntubakalembulula bantu bahezekiya mwami wa juda 	16	11593	Male	toi	220916-181440_toi_97d_elicit_13.wav
wakamupa waswanaana awe nkabela wakaminta kuzwa kulinguwe 	16	7101	Male	toi	221011-174142_toi_308_elicit_17.wav
ceelo camuka chilindilila wakalaa ncicakamujisi 	16	7827	Female	toi	221228-124509_toi_b9a_elicit_33.wav
pele yebo wakatwaambila tobalanda bako kuti na mwanike wanu tasiki anywebo tamukooyoobona limbi busyu bwangu 	16	10821	Female	toi	221230-161409_toi_b9a_elicit_27.wav
wakatanda muntu alimwi kulubazu lwakujwe lwa edeni wakabika baangelo bakerebimu 	16	9438	Female	toi	221228-194723_toi_b9a_elicit_21.wav
alimwi a basimbi bambi basamide zisani zituba a zibbudula zya cikambwe 	16	4900	Female	toi	221210-172122_toi_b9a_elicit_25.wav
muli amulandu wakwiindilizya kubalisya mootokala wakaamba mupulisa 	16	9324	Male	toi	220912-165131_toi_97d_elicit_33.wav
naakasika yakamwaambila kuti coonse 	16	2109	Male	toi	220829-121443_toi_0ae_elicit_14.wav
basikuzyana bali bosanwe bajanikizigwa a zuba kabali mumulenga lenga mung anda ya cizyanino 	16	9120	Female	toi	221230-144601_toi_b9a_elicit_43.wav
abana ba biliha mulanda musimbi wa rakele mbaaba dani a nafitali 	16	9324	Male	toi	221011-163041_toi_308_elicit_30.wav
yeelelwa zyakusama ncecindi ncicoona eci ncaakagi kuzwezya caamweenzeezya masusu 	16	9778	Female	toi	221228-185504_toi_b9a_elicit_22.wav
wakalisalila inkwaalale yoonse ya jordano watozya kujwe mbuboobo mbubakaanzaana 	16	10799	Female	toi	220927-202016_toi_97d_elicit_38.wav
mukaintu uli a anvwi uli a ku vununa ma pepa a buku ku bana bakede kabunga a zyuno zya cikambwe 	16	11502	Female	toi	221210-175557_toi_b9a_elicit_18.wav
citondezyo camwaalumi kwali kulubazu lomwe ubamba cakulya ambaula yakukanga nyama kasamide amagilazi alimwi asikipa iisiya 	16	12500	Female	toi	221213-111848_toi_b9a_elicit_21.wav
sena kuli muntu upwaya caali nsuwa yakwe watasondoka 	16	3357	Male	toi	220829-115108_toi_0ae_elicit_20.wav
walo wakali kulimvwa kuti abuzuba wali kwiindilila kumuyanda 	16	5762	Female	toi	221228-130305_toi_b9a_elicit_12.wav
uya kuleka iwakwe naimvwide nzala 	16	2246	Male	toi	220824-212101_toi_0ae_elicit_30.wav
mwana muvwanda ulaansi useke mwana mupati pati umbi 	16	6080	Female	toi	221205-153008_toi_b9a_elicit_4.wav
pele na basizibi babuka bantu balayuba uusisa milandu yakwe takooyooba acoolwe pe 	16	12909	Male	toi	220916-164149_toi_97d_elicit_6.wav
kupwaya nsuwa mbutezi nsuwa 	16	1883	Male	toi	220829-115108_toi_0ae_elicit_6.wav
munkomwi yajekete wakazwisya katobolo akasando kakwe akuzibikka kunsi aabbuku atebule kulembela 	16	14633	Male	toi	220912-174208_toi_97d_elicit_5.wav
nakalindu uusamide sikipa yacisombo alimwi akatambala kamumutweka nkwihyi kwihyi ulimvwi munsi munsi asyookwe 	16	9415	Female	toi	221212-151620_toi_b9a_elicit_25.wav
maswu a bantu bali musanu balaboneka mu caanda muli saka lya cikuwa liboyu kabapati lya mushobo wa cikambwe 	16	12183	Female	toi	221210-150640_toi_b9a_elicit_9.wav
walo mweenzinyina wakavuwa 	16	2382	Female	toi	221203-172224_toi_ee8_elicit_13.wav
mwana musankwa ulikkede mumeenda mpoona meenda alamukupaikila kumaulu 	16	6760	Female	toi	221205-213559_toi_b9a_elicit_4.wav
aboobo tamara wakainka kuyookala mung anda yawisi 	16	4492	Male	toi	221011-174142_toi_308_elicit_5.wav
mwaalunmi uusamide sikipa isubila subila yamyeengu myeengu ujisi cimmwi cintu camubala wacikambwe 	16	7827	Female	toi	221205-153008_toi_b9a_elicit_20.wav
nkokuti ncilengwa cibi 	16	1678	Male	toi	220829-113431_toi_0ae_elicit_40.wav
balo bakaamba kuti nkaambo kuti bantu bamvwa ulalya mapopwe ula koola 	16	7963	Female	toi	220828-202103_toi_707_elicit_22.wav
mweenzinyoko ngowalubizya sena inga tokonzyi kufuma 	16	3493	Male	toi	220825-180654_toi_0ae_elicit_22.wav
nyampuka uye ku beteli ukale nkuko uyake cipaililo ca leza oyo nguwenya iwakalibonya kulinduwe ciindi eciya nowakacija kubusyu bwa esau mukulana wako 	16	24661	Male	toi	221011-163041_toi_308_elicit_2.wav
mwaalumi uuli acisobanyo camumeenda wapanga meenda kutikaika atesya abamwi basikudwaya bobilo 	16	9891	Female	toi	221212-130445_toi_b9a_elicit_1.wav
mulangi wantolongo takakali kulikataazya kucita neciba comwe icakali mumaanza aakwe 	16	8893	Male	toi	221011-180320_toi_308_elicit_10.wav
sikupa malipooti waku bbc ulikkede anze kumwi kabala makani kakuli bantu botatwe basamide zisani zyamabala mabala 	16	9279	Female	toi	221212-151032_toi_b9a_elicit_9.wav
kunyina mutonga utazyi antela utayandi mabisi 	16	3085	Male	toi	220829-115108_toi_0ae_elicit_7.wav
ncobeni basizibi tabakoocija lweempyo pele baluleme mbebayoovunwa 	16	9846	Female	toi	221213-134611_toi_b9a_elicit_35.wav
kana kasimbi kasamide sikipa yamubala wamungungawaji kayanda kusowa bbola itete yamungungawaji 	16	7623	Female	toi	221210-184833_toi_b9a_elicit_23.wav
aboobo leza wanyanzya matanga aausowanu wapa ndime 	16	5172	Female	toi	221230-210020_toi_b9a_elicit_22.wav
wakati tola mwanaako simuzyalwaalike ngoyandisya nkokuti izaka ukainke kunyika 	16	9823	Female	toi	220929-204510_toi_97d_elicit_46.wav
mebo nsielede abuniini milimo yako yaluzyalo ayalusyomo njowandicitila ndemulanda wako 	16	11094	Male	toi	221011-153723_toi_308_elicit_6.wav
bakalusinganya akulusinganya lukwato lwesu bakamwaambila mukaintu wangu 	16	5762	Female	toi	221228-182130_toi_b9a_elicit_42.wav
mukaintu uuccovwa ncinga mukanzila kamatombe mumabwizu malamfwu 	16	5150	Female	toi	221213-103711_toi_b9a_elicit_0.wav
lino rebeka wakali kuswiilila ciindi eco izaka naakali kwaambila mwanaakwe esau 	16	6284	Female	toi	221230-113547_toi_b9a_elicit_8.wav
balo bakazwisya makumi obile aamakkwacha babikka mpobakaambilwa kutegwa ijwi lyaangulukile limwi ambe 	16	10209	Female	toi	221228-132916_toi_b9a_elicit_24.wav
